Group,Taxon,Common name,Country,Prov_State,District,LocationName,LocationRemarks,Latitude,Longitude,UTMZone,UTMNorthing,UTMEasting,Collector/Observer,Date,CatalogueNumber,HabitatRemarks,Substrate,ObservationNotes,SpecimenNotes,CuratorRemarks,Source
VASCULAR PLANTS,Capsella bursa-pastoris,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cardamine oligosperma,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Carollorhiza maculata var. occidentalis,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cerastium fontanum,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cerastium glomeratum,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Chimaphila umbellata,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forests,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cirsium arvense,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"on beach, in clearcuts",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cirsium brevistylum,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,at conifer forest margin,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cirsium vulgare,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Claytonia sibirica,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongisde skidder trail in humid conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Clinopodium douglasii,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"at conifer forest margin along skidder road, in clearcut",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Collinsia parviflora,,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Crepis capillaris,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Daucus carota,,Canada,British Columbia,Gulf Islands,Valdes Island,Shingle Point,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,open coastal meadow,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Dianthus cf armeria,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Digitalis purpurea,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"alongside skidder roads, at forest margins and in clearings",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Eriophyllum lanatum,,Canada,British Columbia,Gulf Islands,Valdes Island,Shingle Point,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"open coastal meadow, near beach",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Erythranthe microphylla,,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Filago pyramidata,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Fragaria vesca,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest margin,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Galium aparine,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Galium triflorum,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"humid mixed forests, seral environs",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Gamochaeta ustulata,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Geranium dissectum,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,skidder road near wetland,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Goodyera oblongifolia,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Hypochaeris radicata,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Jacobaea vulgaris,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder roads and in forest clearings,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Lathyrus nevadensis var. pilosellus,,Canada,British Columbia,Gulf Islands,Valdes Island,Shingle Point,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest trail opening up on woodland margin near Shingle Point,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Leptosiphon minimus,,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Leucanthemum vulgare,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Madia gracilis,,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Madia sativa,,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Matricaria discoidea,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,logging road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Medicago lupulina,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,disturbed area bordering on open coastal meadow at Shingle Point,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Mentha canadensis,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid mixed forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Micranthes rufidula,,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Monotropa uniflora,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,open woodland,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Montia parvifolia,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"forest clearings, trails, logging road",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Mycelis muralis,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,logging road,occasionally epiphytic on various trees,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Nemophila parviflora,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Osmorhiza berteroi,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,along skidder trail in mixed forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Piperia transversa,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,woodlands and dry conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Piperia unalascensis,,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Plantago lanceolata,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Plantago major,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Plectritis congesta,,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Prunella vulgaris,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Ranunculus uncinatus,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Rumex acetosella ,,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Sagina procumbens,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Scutellaria lateriflora,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"humid mixed forest, also riparian (creekside)",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Senecio vulgaris,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Silene coronaria,,Canada,British Columbia,Gulf Islands,Valdes Island,Shingle Point,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"open coastal meadow at Shingle Point, clearcut",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Sonchus asper,,Canada,British Columbia,Gulf Islands,Valdes Island,Shingle Point,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,open coastal meadow at Shingle Point,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Stellaria crispa,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid mixed forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Stellaria media,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,along skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Tanacetum vulgare,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Tiarella trifoliata,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid mixed forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Torilis japonica,,Canada,British Columbia,Gulf Islands,Valdes Island,Shingle Point,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,along skidder trail in mixed forest near access to Shingle Point,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Toxicoscordion venenosum,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,open coastal meadow at Shingle Point,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Trientalis latifolia,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest margin,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Trifolium dubium,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Trifolium repens,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,in various weedy places,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
