id,time_observed_at,observed_on,user_login,user_name,quality_grade,coordinates_obscured,image_url,positional_accuracy,positioning_method,positioning_device,scientific_name,common_name,captive,taxon_id,taxon_rank,latitude,longitude,private_latitude,private_longitude,phylum
163880347,2023-05-26T12:36:13-07:00,2023-05-26,abaloneeyes,,research,false,https://static.inaturalist.org/photos/283496822/square.jpg,105,,,Lethocerus americanus,American Giant Water Bug,false,81572,species,48.9489130181,-123.5027135697,,,Arthropoda
163885204,2023-05-26T14:49:40-07:00,2023-05-26,angeleen,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283506053/square.jpg,4,,,Pisaster ochraceus,Ochre Sea Star,false,49699,species,48.9396239911,-123.501493754,,,Echinodermata
163885444,2023-05-26T14:50:55-07:00,2023-05-26,angeleen,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283506344/square.jpg,4,,,Anthopleura elegantissima,Aggregating Anemone,false,52564,species,48.9396350052,-123.5014987742,,,Cnidaria
163885531,2023-05-26T14:51:40-07:00,2023-05-26,angeleen,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283506768/square.jpg,4,,,Pyropia,,false,370272,genus,48.9396387454,-123.5015077425,,,Rhodophyta
163885665,2023-05-26T14:52:34-07:00,2023-05-26,angeleen,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283506804/square.jpg,4,,,Sedum spathulifolium,Broad-leaved Stonecrop,false,58886,species,48.9395530486,-123.5013889391,,,Tracheophyta
163904432,2023-05-26T14:26:00-07:00,2023-05-26,kathq,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283541418/square.jpg,31,,,Papilionoidea,Butterflies,false,47224,superfamily,48.9392862592,-123.4938949267,,,Arthropoda
163904643,2023-05-26T17:14:21-07:00,2023-05-26,heavyveil,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283542731/square.jpeg,,,,Limenitis lorquini,Lorquin's Admiral,false,50880,species,48.9280027778,-123.4531194444,,,Arthropoda
163905204,2023-05-26T15:00:00-07:00,2023-05-26,kathq,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283542798/square.jpg,100,,,Hemaris thetis,Rocky Mountain Clearwing,false,127170,species,48.9392,-123.4937,,,Arthropoda
163907679,2023-05-26T17:35:00-07:00,2023-05-26,kathq,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283548113/square.jpg,122,,,Erythranthe,monkeyflowers,false,319976,genus,48.9499067733,-123.4891220746,,,Tracheophyta
163921886,2023-05-26T14:48:09-07:00,2023-05-26,carolynprentice,Carolyn Prentice,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283575515/square.jpg,3,,,Balanus glandula,Pacific Acorn Barnacle,false,81610,species,48.93967,-123.501205,,,Arthropoda
163921924,2023-05-26T14:53:31-07:00,2023-05-26,carolynprentice,Carolyn Prentice,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283575568/square.jpg,4,,,Evasterias troschelii,Mottled Star,false,84265,species,48.939755,-123.5012666667,,,Echinodermata
163921940,2023-05-26T14:56:06-07:00,2023-05-26,carolynprentice,Carolyn Prentice,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283575618/square.jpg,10,,,Anthopleura elegantissima,Aggregating Anemone,false,52564,species,48.9396033333,-123.50125,,,Cnidaria
163921989,2023-05-26T14:49:51-07:00,2023-05-26,carolynprentice,Carolyn Prentice,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283575684/square.jpg,4,,,Fucus distichus,Rockweed,false,69155,species,48.939725,-123.50122,,,Ochrophyta
163922045,2023-05-26T14:49:38-07:00,2023-05-26,carolynprentice,Carolyn Prentice,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283575764/square.jpg,4,,,Leathesia marina,Sea Cauliflower,false,502380,species,48.93973,-123.5012366667,,,Ochrophyta
163922067,2023-05-26T14:52:56-07:00,2023-05-26,carolynprentice,Carolyn Prentice,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283575789/square.jpg,9,,,Cancer productus,Red Rock Crab,false,47826,species,48.9397666667,-123.5012666667,,,Arthropoda
163922176,2023-05-26T14:58:51-07:00,2023-05-26,carolynprentice,Carolyn Prentice,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283575923/square.jpg,3,,,Rhodophyta,red algae,false,57774,phylum,48.9396783333,-123.5013583333,,,Rhodophyta
163922208,2023-05-26T19:38:28-07:00,2023-05-26,alyanalalani,Alyana Lalani,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283575950/square.jpg,20,,,Pisaster ochraceus,Ochre Sea Star,false,49699,species,48.8767175563,-123.3185181489,,,Echinodermata
163922245,2023-05-26T14:04:57-07:00,2023-05-26,carolynprentice,Carolyn Prentice,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283576030/square.jpg,3,,,Sedum spathulifolium,Broad-leaved Stonecrop,false,58886,species,48.93948,-123.5014033333,,,Tracheophyta
163925634,2023-05-26T20:09:04-07:00,2023-05-26,tinnes,Tyler Innes,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283583501/square.jpg,20,,,Allium acuminatum,Hooker's onion,false,59782,species,48.866385636,-123.334416141,,,Tracheophyta
163925804,2023-05-26T20:07:35-07:00,2023-05-26,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283585564/square.jpg,18,,,Eriophyllum lanatum,common woolly sunflower,false,77049,species,48.8663104742,-123.3343736057,,,Tracheophyta
163926032,2023-05-26T20:11:17-07:00,2023-05-26,tinnes,Tyler Innes,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283583527/square.jpg,127,,,Grindelia integrifolia,Puget sound gumweed,false,124526,species,48.8663863461,-123.3343925148,,,Tracheophyta
163926627,2023-05-26T20:09:51-07:00,2023-05-26,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283585611/square.jpg,17,,,Allium acuminatum,Hooker's onion,false,59782,species,48.8661708489,-123.3342271427,,,Tracheophyta
163926806,2023-05-26T20:15:32-07:00,2023-05-26,tinnes,Tyler Innes,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283584785/square.jpg,36,,,Festuca roemeri,Roemer's Fescue,false,162962,species,48.866454073,-123.3342715786,,,Tracheophyta
163927006,2023-05-26T20:23:31-07:00,2023-05-26,tinnes,Tyler Innes,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283585643/square.jpg,1060,,,Lupinus bicolor,Miniature Lupine,false,50614,species,48.8664182158,-123.3344597461,,,Tracheophyta
163927252,2023-05-26T20:13:15-07:00,2023-05-26,andytaggartsmith,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283585642/square.jpg,23,,,Bromus pacificus,Pacific Brome,false,159470,species,48.8664526731,-123.3343045833,,,Tracheophyta
163927264,2023-05-26T20:27:14-07:00,2023-05-26,tinnes,Tyler Innes,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283585676/square.jpg,79,,,Bromus hordeaceus,common soft brome,false,52703,species,48.8664543742,-123.3343236396,,,Tracheophyta
163927306,2023-05-26T20:20:41-07:00,2023-05-26,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283585772/square.jpg,37,,,Turritis glabra,Tower Mustard,false,79460,species,48.8660365596,-123.3343891419,,,Tracheophyta
163927519,2023-05-26T11:24:15-07:00,2023-05-26,sunfishmoonlight,Adam Huggins,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283586084/square.jpg,4,,,Carex,true sedges,false,48571,genus,48.9490883333,-123.502905,,,Tracheophyta
163927944,2023-05-26T20:25:50-07:00,2023-05-26,andytaggartsmith,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283749159/square.jpg,8,,,Lupinus bicolor,Miniature Lupine,false,50614,species,48.8664609963,-123.3343383486,,,Tracheophyta
163928092,2023-05-26T20:36:07-07:00,2023-05-26,tinnes,Tyler Innes,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283587463/square.jpg,97,,,Myosotis arvensis,field forget-me-not,false,51726,species,48.8667331606,-123.3353314516,,,Tracheophyta
163928216,2023-05-26T20:37:46-07:00,2023-05-26,tinnes,Tyler Innes,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283587628/square.jpg,20,,,Homalothecium megaptilum,Trachybryum Moss,false,236885,species,48.8667660078,-123.3353256328,,,Bryophyta
163928566,2023-05-26T20:40:09-07:00,2023-05-26,tinnes,Tyler Innes,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283588295/square.jpg,24,,,Collinsia grandiflora,Giant Blue-eyed Mary,false,76409,species,48.8667141632,-123.3354519112,,,Tracheophyta
163929488,2023-05-26T20:46:42-07:00,2023-05-26,tinnes,Tyler Innes,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283779440/square.jpg,233,,,Trifolium willdenovii,tomcat clover,false,57081,species,48.8669784943,-123.3362028718,,,Tracheophyta
163930853,2023-05-26T21:06:45-07:00,2023-05-26,alyanalalani,Alyana Lalani,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283597152/square.jpg,22,,,Pseudacris regilla,Pacific chorus frog,false,24259,species,48.9460738654,-123.5118454599,,,Chordata
163931939,2023-05-26T21:12:31-07:00,2023-05-26,jared251,Jared Connoy,research,false,,93,,,Catharus ustulatus,Swainson's Thrush,false,12878,species,48.9443831798,-123.517109295,,,Chordata
163932068,2023-05-26T13:13:00-07:00,2023-05-26,kathq,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283594616/square.jpg,,,,Enallagma,Bluets,false,50175,genus,48.9432,-123.514,,,Arthropoda
163932650,2023-05-26T18:55:30-07:00,2023-05-26,joanseptembre,Joan Septembre,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283596096/square.jpg,11,,,Collomia heterophylla,variableleaf collomia,false,52996,species,48.9538616667,-123.5228666667,,,Tracheophyta
163932865,2023-05-26T18:31:59-07:00,2023-05-26,joanseptembre,Joan Septembre,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283596502/square.jpg,5,,,Allium acuminatum,Hooker's onion,false,59782,species,48.956105,-123.5277166667,,,Tracheophyta
163933197,2023-05-26T18:12:51-07:00,2023-05-26,joanseptembre,Joan Septembre,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283597200/square.jpg,4,,,Clarkia amoena,Farewell-To-Spring,false,61048,species,48.9559133333,-123.5271616667,,,Tracheophyta
163933370,2023-05-26T19:13:12-07:00,2023-05-26,joanseptembre,Joan Septembre,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283597472/square.jpg,11,,,Corallorhiza maculata,spotted coralroot,false,49475,species,48.949975,-123.5133666667,,,Tracheophyta
163933662,2023-05-26T21:08:19-07:00,2023-05-26,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283674885/square.jpg,107,,,Thamnophis ordinoides,Northwestern Garter Snake,false,28389,species,48.9455033333,-123.515725,,,Chordata
163934079,2023-05-26T13:16:00-07:00,2023-05-26,kathq,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283598499/square.jpg,100,,,Bombus sitkensis,Sitka Bumble Bee,false,142269,species,48.9432,-123.514,,,Arthropoda
163934083,2023-05-26T19:14:26-07:00,2023-05-26,insectelisabeth,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283598659/square.jpeg,,,,Mytilus,Black Mussels,false,62807,genus,48.9549560278,-123.5038909722,,,Mollusca
163934236,2023-05-26T19:39:04-07:00,2023-05-26,joanseptembre,Joan Septembre,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283599119/square.jpg,4,,,Cynosurus echinatus,bristly dogtail grass,false,47695,species,48.952605,-123.5334166667,,,Tracheophyta
163934360,2023-05-26T19:36:57-07:00,2023-05-26,joanseptembre,Joan Septembre,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283599363/square.jpg,84,,,Sedum spathulifolium,Broad-leaved Stonecrop,false,58886,species,48.95242,-123.533425,,,Tracheophyta
163934831,2023-05-26T13:58:00-07:00,2023-05-26,kathq,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283600004/square.jpg,100,,,Chalcophora angulicollis,Western Sculptured Pine Borer,false,82080,species,48.9447,-123.5136,,,Arthropoda
163935065,2023-05-26T15:24:00-07:00,2023-05-26,kathq,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283600652/square.jpg,,,,Geranium,geraniums and cranesbills,false,47701,genus,48.9398005556,-123.4950544444,,,Tracheophyta
163935134,2023-05-26T15:25:00-07:00,2023-05-26,kathq,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283601020/square.jpg,1152,,,Geum,avens,false,55751,genus,48.948745,-123.485491,,,Tracheophyta
163935259,2023-05-26T16:02:00-07:00,2023-05-26,kathq,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283601227/square.jpg,122,,,Lottia,Lottia Limpets,false,48752,genus,48.9519570165,-123.4923817918,,,Mollusca
163935438,2023-05-26T16:06:00-07:00,2023-05-26,kathq,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283601428/square.jpg,61,,,Hemigrapsus oregonensis,Yellow Shore Crab,false,69170,species,48.9513610472,-123.4905218503,,,Arthropoda
163935570,2023-05-26T16:36:00-07:00,2023-05-26,kathq,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283601714/square.jpg,122,,,Malacosoma californica,Western Tent Caterpillar Moth,false,359294,species,48.9514036066,-123.4918633206,,,Arthropoda
163935969,2023-05-26T22:12:03-07:00,2023-05-26,gavinh,,research,false,,15,,,Pseudacris regilla,Pacific chorus frog,false,24259,species,48.9444838247,-123.5163777845,,,Chordata
163986820,2023-05-26T14:24:09-07:00,2023-05-26,laurus_nobilis,Lauren Magner,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283691895/square.jpg,105,,,Thamnophis elegans,Western Terrestrial Garter Snake,false,28398,species,48.8998936812,-123.3993117922,,,Chordata
163991870,2023-05-26T10:43:01-07:00,2023-05-26,lovealllife,Dave Zeuss Cochrane,needs_id,false,https://static.inaturalist.org/photos/283700434/square.jpeg,,,,Pentatomoidea,"Stink Bugs, Shield Bugs, and Allies",false,47743,superfamily,48.8891372,-123.3832292,,,Arthropoda
163991923,2023-05-27T07:17:49-07:00,2023-05-27,jackson_chu,Jackson W.F. Chu,research,false,https://static.inaturalist.org/photos/283700514/square.jpeg,,,,Cytisus scoparius,Scotch Broom,false,48538,species,48.8786444444,-123.3169638889,,,Tracheophyta
163995689,2023-05-27T07:39:02-07:00,2023-05-27,tyrelfroese,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283706569/square.jpeg,5,,,Euphorbia,spurges,false,51822,genus,48.8670810946,-123.3757778639,,,Tracheophyta
164000109,2023-05-27T08:02:55-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283714575/square.jpg,1090,,,Tamiasciurus hudsonicus,American Red Squirrel,false,46260,species,48.94413,-123.5148466667,,,Chordata
164003703,2023-05-27T08:20:31-07:00,2023-05-27,gavinh,,research,false,,9,,,Troglodytes pacificus,Pacific Wren,false,144882,species,48.9438780779,-123.5147992158,,,Chordata
164013447,2023-05-27T08:29:12-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283737914/square.jpg,52,,,Pseudacris regilla,Pacific chorus frog,false,24259,species,48.9448966667,-123.5161833333,,,Chordata
164013862,2023-05-26T20:36:10-07:00,2023-05-26,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283747423/square.jpg,38,,,Pentagramma triangularis,goldback fern,false,52676,species,48.8666428479,-123.3354357678,,,Tracheophyta
164015964,2023-05-26T20:39:50-07:00,2023-05-26,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283749333/square.jpg,38,,,Delphinium menziesii,Menzies' Larkspur,false,153479,species,48.8668153093,-123.3353945489,,,Tracheophyta
164016287,2023-05-26T20:50:54-07:00,2023-05-26,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283748494/square.jpg,20,,,Trifolium willdenovii,tomcat clover,false,57081,species,48.8671252773,-123.3362732095,,,Tracheophyta
164018649,2023-05-26T20:27:37-07:00,2023-05-26,andytaggartsmith,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283747203/square.jpg,623,,,Bromus hordeaceus,common soft brome,false,52703,species,48.866452014,-123.3343238123,,,Tracheophyta
164019534,2023-05-26T20:43:11-07:00,2023-05-26,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/287420932/square.jpg,395,,,Trifolium subterraneum,Subterranean Clover,false,60201,species,48.9441424277,-123.5116228843,,,Tracheophyta
164019579,2023-05-27T09:29:37-07:00,2023-05-27,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283748748/square.jpg,15,,,Erodium cicutarium,Redstem Stork's-bill,false,47687,species,48.9440654496,-123.5114174796,,,Tracheophyta
164019673,2023-05-27T09:36:46-07:00,2023-05-27,cedarboughs,Lynden,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283750783/square.jpeg,15,,,Vicia americana,American vetch,false,53320,species,48.9438315807,-123.5099066701,,,Tracheophyta
164020060,2023-05-27T09:35:59-07:00,2023-05-27,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283749592/square.jpg,14,,,Lolium arundinaceum,tall fescue,false,164708,species,48.9435444714,-123.5100473141,,,Tracheophyta
164020265,2023-05-27T09:39:32-07:00,2023-05-27,andytaggartsmith,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283749915/square.jpg,29,,,Phragmidium,,false,205077,genus,48.9434194677,-123.5099750142,,,Basidiomycota
164020680,2023-05-27T09:41:31-07:00,2023-05-27,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283750745/square.jpg,9,,,Rosa nutkana,Nootka rose,false,78883,species,48.9434661823,-123.5100812599,,,Tracheophyta
164020752,2023-05-27T09:42:46-07:00,2023-05-27,andytaggartsmith,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283750876/square.jpg,312,,,Lathyrus latifolius,broad-leaved sweet pea,false,61009,species,48.9434400396,-123.5103576932,,,Tracheophyta
164020762,2023-05-27T09:43:42-07:00,2023-05-27,cedarboughs,Lynden,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283751423/square.jpeg,7,,,Geranium robertianum,Herb Robert,false,55925,species,48.9439534536,-123.5102863703,,,Tracheophyta
164020806,2023-05-27T09:45:01-07:00,2023-05-27,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283751472/square.jpg,9,,,Dactylis glomerata,orchard grass,false,52720,species,48.9435182884,-123.5099779334,,,Tracheophyta
164021079,2023-05-27T09:46:29-07:00,2023-05-27,andytaggartsmith,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283751688/square.jpg,25,,,Bromus sterilis,Barren Brome,false,57163,species,48.9434129837,-123.5100609355,,,Tracheophyta
164021752,2023-05-27T09:49:22-07:00,2023-05-27,andytaggartsmith,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283753077/square.jpg,8,,,Osmorhiza berteroi,mountain sweet cicely,false,53166,species,48.9435890644,-123.5099807571,,,Tracheophyta
164022157,2023-05-27T09:51:03-07:00,2023-05-27,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283753412/square.jpg,64,,,Rosa gymnocarpa,Baldhip Rose,false,53441,species,48.943566634,-123.5098256199,,,Tracheophyta
164022224,2023-05-27T09:42:08-07:00,2023-05-27,sts,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283753654/square.jpg,40,,,Digitalis purpurea,purple foxglove,false,53983,species,48.878995,-123.326255,,,Tracheophyta
164022245,2023-05-27T09:51:38-07:00,2023-05-27,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283754490/square.jpg,814,,,Lysimachia latifolia,Western Starflower,false,496537,species,48.9436052762,-123.5098300381,,,Tracheophyta
164022509,2023-05-27T09:52:43-07:00,2023-05-27,isaacbibb,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283754524/square.jpg,12,,,Berberis aquifolium,Oregon grape,false,126887,species,48.9443966667,-123.5177833333,,,Tracheophyta
164022837,2023-05-27T09:53:36-07:00,2023-05-27,andytaggartsmith,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283754645/square.jpg,673,,,Melica subulata,Alaska Oniongrass,false,77986,species,48.9434513767,-123.5103887989,,,Tracheophyta
164022982,2023-05-27T09:50:55-07:00,2023-05-27,isaacbibb,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283755049/square.jpg,4,,,Achillea millefolium,common yarrow,false,52821,species,48.9443333333,-123.51757,,,Tracheophyta
164023599,2023-05-27T09:55:56-07:00,2023-05-27,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283756431/square.jpg,40,,,Hieracium albiflorum,white hawkweed,false,63937,species,48.9437641662,-123.509806106,,,Tracheophyta
164023667,2023-05-27T09:49:45-07:00,2023-05-27,isaacbibb,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283755968/square.jpg,4,,,Cerastium arvense,field chickweed,false,50851,species,48.9443666667,-123.5175466667,,,Tracheophyta
164023707,2023-05-27T09:31:29-07:00,2023-05-27,isaacbibb,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283756040/square.jpg,8,,,Anthophila,Bees,false,630955,epifamily,48.9431616667,-123.5129916667,,,Arthropoda
164023831,2023-05-27T09:28:39-07:00,2023-05-27,isaacbibb,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283784613/square.jpg,8,,,Sedum spathulifolium,Broad-leaved Stonecrop,false,58886,species,48.942445,-123.51107,,,Tracheophyta
164023921,2023-05-27T09:58:41-07:00,2023-05-27,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283756540/square.jpg,159,,,Nemophila parviflora,small-flowered nemophila,false,57353,species,48.9438134428,-123.5098128982,,,Tracheophyta
164024017,2023-05-27T09:59:43-07:00,2023-05-27,andytaggartsmith,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283756722/square.jpg,16,,,Luzula multiflora,heath wood-rush,false,164948,species,48.9436599692,-123.5096378774,,,Tracheophyta
164025249,2023-05-27T10:04:29-07:00,2023-05-27,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283758965/square.jpg,14,,,Vicia americana,American vetch,false,53320,species,48.9437189315,-123.5096242463,,,Tracheophyta
164025596,2023-05-27T10:07:12-07:00,2023-05-27,andytaggartsmith,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283759507/square.jpg,1508,,,Lathyrus nevadensis,Sierra Nevada Peavine,false,77640,species,48.9436410669,-123.5096758406,,,Tracheophyta
164025774,2023-05-27T10:06:52-07:00,2023-05-27,cedarboughs,Lynden,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283759828/square.jpeg,8,,,Sanicula crassicaulis,Pacific Sanicle,false,53201,species,48.9442329062,-123.5101059917,,,Tracheophyta
