"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","iNatID"
4129694244,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165232756","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Progne","Progne subis","","SPECIES","Progne subis (Linnaeus, 1758)","Progne subis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.892327,-123.391962,4,,,,,,"2023-05-26",26,5,2023,2489129,2489129,"HUMAN_OBSERVATION","iNaturalist","Observations","165232756","","Zeke Gilmore",2023-06-03 01:25:39,"CC_BY_NC_4_0","Zeke Gilmore","Zeke Gilmore","","",2025-03-07 14:26:58.526,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",165232756
4127125425,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/164272921","Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Chordariaceae","Leathesia","Leathesia marina","","SPECIES","Leathesia marina (Lyngb.) Decne.","Leathesia marina","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.877697,-123.316947,48,,,,,,"2023-05-28T07:42:26",28,5,2023,7627628,7627628,"HUMAN_OBSERVATION","iNaturalist","Observations","164272921","","risao",2023-05-28 19:38:03,"CC_BY_NC_4_0","risao","risao","","",2025-03-07 19:16:23.257,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",164272921
4926116244,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/236653383","Animalia","Mollusca","Gastropoda","Nudibranchia","Dorididae","Doris","Doris montereyensis","","SPECIES","Doris montereyensis J.G.Cooper, 1863","Doris montereyensis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.009319,-123.592594,2256,,,,,,"2024-08-18T11:51:37",18,8,2024,6519876,6519876,"HUMAN_OBSERVATION","iNaturalist","Observations","236653383","","Scott Gilmore",2024-08-19 03:07:56,"CC_BY_NC_4_0","Scott Gilmore","Scott Gilmore","","",2025-03-07 15:30:54.311,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",236653383
4945638328,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/239816494","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus garryana","garryana","VARIETY","Quercus garryana var. garryana","Quercus garryana garryana","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.866222,-123.331219,,,,,,,"2024-08-27T10:03:54",27,8,2024,2879266,2879260,"HUMAN_OBSERVATION","iNaturalist","Observations","239816494","","andreamcdonald28",2024-09-04 16:43:29,"CC_BY_NC_4_0","andreamcdonald28","andreamcdonald28","","",2025-03-07 15:33:40.357,"StillImage;StillImage;StillImage;StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",239816494
2823080961,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/53613937","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca vitulina","richardii","SUBSPECIES","Phoca vitulina richardii (Gray, 1864)","Phoca vitulina richardii","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.858551,-123.338911,244,,,,,,"2020-07-15T13:48",15,7,2020,6163798,2434793,"HUMAN_OBSERVATION","iNaturalist","Observations","53613937","","Michael Bakker Paiva",2020-11-24 11:01:51,"CC_BY_NC_4_0","rbbrummitt","rbbrummitt","","",2025-03-07 12:31:38.498,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",53613937
4430383108,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/151849390","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Ulex","Ulex europaeus","","SPECIES","Ulex europaeus L.","Ulex europaeus","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.871796,-123.311317,4,,,,,,"2023-03-21T11:15:06",21,3,2023,2951984,2951984,"HUMAN_OBSERVATION","iNaturalist","Observations","151849390","","bradwest4",2023-03-21 18:15:16,"CC_BY_NC_4_0","bradwest4","bradwest4","","",2025-03-07 19:05:47.489,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",151849390
4855179050,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/212989339","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Bellis","Bellis perennis","","SPECIES","Bellis perennis L.","Bellis perennis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.871867,-123.311745,4,,,,,,"2024-05-02T11:15",2,5,2024,3117424,3117424,"HUMAN_OBSERVATION","iNaturalist","Observations","212989339","","Kendall McLaughlin",2024-05-02 21:08:57,"CC_BY_NC_4_0","Kendall McLaughlin","Kendall McLaughlin","","",2025-03-07 15:09:32.247,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",212989339
4908364152,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/227934995","Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Mopalia","Mopalia muscosa","","SPECIES","Mopalia muscosa (Gould, 1846)","Mopalia muscosa","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.878143,-123.316849,482,,,,,,"2024-07-07T13:20:34",7,7,2024,2306057,2306057,"HUMAN_OBSERVATION","iNaturalist","Observations","227934995","","dabugie",2024-07-08 03:00:23,"CC_BY_NC_4_0","dabugie","dabugie","","",2025-03-07 15:22:45.38,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",227934995
4130156653,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165613254","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Cytisus","Cytisus scoparius","","SPECIES","Cytisus scoparius (L.) Link","Cytisus scoparius","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.923464,-123.454931,12,,,,,,"2023-06-04T15:40:35",4,6,2023,5354656,5354656,"HUMAN_OBSERVATION","iNaturalist","Observations","165613254","","martinepaulin",2023-06-04 22:41:45,"CC_BY_NC_4_0","martinepaulin","martinepaulin","","",2025-03-07 14:27:22.528,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",165613254
3118258704,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/78764886","Animalia","Chordata","Squamata","","Anguidae","Elgaria","Elgaria coerulea","","SPECIES","Elgaria coerulea (Wiegmann, 1828)","Elgaria coerulea","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.937163,-123.49923,13128,,,,,,"2021-05-14T14:46:48",14,5,2021,2468254,2468254,"HUMAN_OBSERVATION","iNaturalist","Observations","78764886","","Smith Family",2021-05-21 21:41:17,"CC_BY_NC_4_0","heavyveil","heavyveil","","",2025-03-07 13:00:58.418,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",78764886
4075856890,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/152582695","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus brachyrhynchus","","SPECIES","Larus brachyrhynchus Richardson, 1831","Larus brachyrhynchus","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.859696,-123.335545,61,,,,,,"2023-03-27T18:04",27,3,2023,11205778,11205778,"HUMAN_OBSERVATION","iNaturalist","Observations","152582695","","Jackson W.F. Chu",2023-03-28 03:06:20,"CC_BY_NC_4_0","Jackson W.F. Chu","Jackson W.F. Chu","","",2025-03-07 14:15:45.252,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",152582695
4133611761,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166107011","Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris regilla","","SPECIES","Pseudacris regilla (Baird & Girard, 1852)","Pseudacris regilla","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.929638,-123.467758,4,,,,,,"2023-06-03T08:18:38",3,6,2023,2428132,2428132,"HUMAN_OBSERVATION","iNaturalist","Observations","166107011","","biobecca",2023-06-07 17:57:42,"CC_BY_NC_4_0","biobecca","biobecca","","",2025-03-07 14:49:52.323,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",166107011
4137663795,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/151011367","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer macrophyllum","","SPECIES","Acer macrophyllum Pursh","Acer macrophyllum","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.900575,-123.342178,6,,,,,,"2023-03-12T11:21:47",12,3,2023,3189835,3189835,"HUMAN_OBSERVATION","iNaturalist","Observations","151011367","","ariawillis",2023-03-13 05:12:35,"CC_BY_NC_4_0","ariawillis","ariawillis","","",2025-03-07 14:14:11.753,"StillImage;StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",151011367
4528067576,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/200350874","Animalia","Chordata","Aves","Charadriiformes","Alcidae","Cepphus","Cepphus columba","","SPECIES","Cepphus columba Pallas, 1811","Cepphus columba","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.873778,-123.300765,977,,,,,,"2023-07-21T06:56",21,7,2023,9315520,9315520,"HUMAN_OBSERVATION","iNaturalist","Observations","200350874","","Leslie Hurteau",2024-02-25 02:48:01,"CC_BY_NC_4_0","Leslie Hurteau","Leslie Hurteau","","",2025-03-07 14:59:23.443,"StillImage;StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",200350874
5062677974,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/212454870","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Narcissus","Narcissus poeticus","","SPECIES","Narcissus poeticus L.","Narcissus poeticus","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.972088,-123.560753,4,,,,,,"2024-04-30T18:10:27",30,4,2024,2858581,2858581,"HUMAN_OBSERVATION","iNaturalist","Observations","212454870","","Jayme Lewthwaite",2024-05-01 01:35:32,"CC_BY_NC_4_0","Jayme Lewthwaite","Jayme Lewthwaite","","",2025-03-07 15:09:07.091,"StillImage;StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",212454870
3314372123,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/83980595","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene coronaria","","SPECIES","Silene coronaria (L.) Clairv.","Silene coronaria","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.942943,-123.49841,13170,,,,,,"2021-06-21T13:03:03",21,6,2021,5384741,5384741,"HUMAN_OBSERVATION","iNaturalist","Observations","83980595","","Ian Cruickshank",2021-06-23 19:13:52,"CC_BY_NC_4_0","barbarairving","barbarairving","","",2025-03-07 13:06:27.254,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",83980595
4137888202,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/167901284","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Corallorhiza","Corallorhiza maculata","","SPECIES","Corallorhiza maculata Raf.","Corallorhiza maculata","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.928114,-123.471572,,,,,,,"2023-05-10T09:55:58",10,5,2023,2797273,2797273,"HUMAN_OBSERVATION","iNaturalist","Observations","167901284","","heather-magpie",2023-06-17 16:11:45,"CC_BY_NC_4_0","heather-magpie","heather-magpie","","",2025-03-07 14:29:50.131,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",167901284
3784811079,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/117306319","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Collinsia","Collinsia grandiflora","","SPECIES","Collinsia grandiflora Douglas ex Lindl.","Collinsia grandiflora","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.885766,-123.325336,5413,,,,,,"2022-05-07T11:10:07",7,5,2022,5414948,5414948,"HUMAN_OBSERVATION","iNaturalist","Observations","117306319","","lucas_friesen",2022-05-16 13:49:47,"CC_BY_NC_4_0","lucas_friesen","lucas_friesen","","",2025-03-07 13:41:41.462,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",117306319
3772794055,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/114314498","Animalia","Mollusca","Gastropoda","Stylommatophora","Ariolimacidae","Ariolimax","Ariolimax columbianus","","SPECIES","Ariolimax columbianus (A.Gould, 1851)","Ariolimax columbianus","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.003666,-123.60067,26582,,,,,,"2022-05-01T10:53:05",1,5,2022,2294090,2294090,"HUMAN_OBSERVATION","iNaturalist","Observations","114314498","","Local Shrew",2022-05-11 17:02:40,"CC_BY_NC_4_0","yellowpoint","yellowpoint","","",2025-03-07 13:46:11.29,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",114314498
4046270034,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/149612082","Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","Gavia pacifica","","SPECIES","Gavia pacifica (Lawrence, 1858)","Gavia pacifica","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.86752,-123.30665,,,,,,,"2023-02-24T16:02",24,2,2023,2481955,2481955,"HUMAN_OBSERVATION","iNaturalist","Observations","149612082","","Kalvin Chan",2023-02-25 05:16:31,"CC_BY_4_0","Kalvin Chan","Kalvin Chan","","",2025-03-07 14:12:38.232,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",149612082
4129879047,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165232747","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius","","SPECIES","Turdus migratorius Linnaeus, 1766","Turdus migratorius","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.891727,-123.388752,4,,,,,,"2023-05-26",26,5,2023,9510564,9510564,"HUMAN_OBSERVATION","iNaturalist","Observations","165232747","","Zeke Gilmore",2023-06-03 01:25:37,"CC_BY_NC_4_0","Zeke Gilmore","Zeke Gilmore","","",2025-03-07 19:17:09.801,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",165232747
4863609945,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/215545603","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Urticina","Urticina grebelnyi","","SPECIES","Urticina grebelnyi Sanamyan & Sanamyan, 2006","Urticina grebelnyi","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.012622,-123.587537,62,,,,,,"1979-02-24",24,2,1979,4339144,4339144,"HUMAN_OBSERVATION","iNaturalist","Observations","215545603","","Neil McDaniel",2024-05-13 18:24:27,"CC_BY_NC_4_0","Neil McDaniel","Neil McDaniel","","",2025-03-07 15:11:44.274,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",215545603
4138386182,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/168535240","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Juncus","Juncus ensifolius","","SPECIES","Juncus ensifolius Wikstr.","Juncus ensifolius","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.930961,-123.475497,,,,,,,"2023-06-20T10:28:53",20,6,2023,2701612,2701612,"HUMAN_OBSERVATION","iNaturalist","Observations","168535240","","heather-magpie",2023-06-20 19:16:02,"CC_BY_NC_4_0","heather-magpie","heather-magpie","","",2025-03-07 14:30:28.579,"StillImage;StillImage;StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",168535240
