id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage,taxonName
57628,48699,Eryngium,Eryngos,genus,https://static.inaturalist.org/photos/45877152/medium.jpeg,
57786,57285,Plectritis congesta,shortspur seablush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12436/medium.jpg,Plectritis congesta
57952,47604,Coreopsis,Tickseed,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/52851933/medium.jpg,
58185,49347,Phacelia tanacetifolia,Lacy phacelia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/13147/medium.jpg,Phacelia tanacetifolia
58465,47604,Dahlia,Dahlias,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/31648580/medium.jpg,
58736,47148,Pyrus,pears,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/19086/medium.jpg,
58738,54765,Rhus aromatica,fragrant sumac,species,https://inaturalist-open-data.s3.amazonaws.com/photos/96541/medium.jpg,Rhus aromatica
58951,47332,Argemone,prickly poppies,genus,https://static.inaturalist.org/photos/73043794/medium.jpeg,
59013,47324,Collinsia parviflora,small-flowered blue-eyed mary,species,https://inaturalist-open-data.s3.amazonaws.com/photos/31399752/medium.jpg,Collinsia parviflora
59029,56165,Verbascum thapsus,great mullein,species,https://static.inaturalist.org/photos/44885369/medium.jpg,Verbascum thapsus
59087,49650,Toxicoscordion venenosum,Meadow Deathcamas,species,https://inaturalist-open-data.s3.amazonaws.com/photos/117145900/medium.jpg,Toxicoscordion venenosum
59261,47604,Calendula,marigolds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/182596247/medium.jpeg,
59314,48699,Ligusticum,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/202227841/medium.jpg,
59524,59525,Xerophyllum tenax,common beargrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/78914789/medium.jpeg,Xerophyllum tenax
59772,48150,Mertensia,Bluebells,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/93374/medium.jpg,
59780,49646,Pedicularis groenlandica,Elephant's-Head lousewort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/13622/medium.jpg,Pedicularis groenlandica
59936,50651,Nemophila maculata,fivespot,species,https://static.inaturalist.org/photos/35314001/medium.jpg,Nemophila maculata
59982,49347,Phacelia hastata,Silverleaf phacelia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/18740133/medium.jpg,Phacelia hastata
60126,48699,Cicuta,water hemlocks,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/14180/medium.jpg,
60128,48699,Oenanthe,Water-dropworts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/28810031/medium.jpg,
60242,49340,Castilleja campestris,Vernal Pool Paintbrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6974873/medium.jpg,Castilleja campestris
60483,50646,Orthocarpus imbricatus,mountain owl's clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/219717394/medium.jpg,Orthocarpus imbricatus
60490,51309,Linum lewisii,Lewis flax,species,https://inaturalist-open-data.s3.amazonaws.com/photos/14428/medium.jpg,Linum lewisii
60500,60502,Veratrum californicum,Corn Lily,species,https://static.inaturalist.org/photos/96971645/medium.jpg,Veratrum californicum
60532,49646,Pedicularis attollens,Little Elephant's Head,species,https://inaturalist-open-data.s3.amazonaws.com/photos/14530/medium.jpg,Pedicularis attollens
60970,47604,Jaumea,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/16764/medium.jpg,
60988,60992,Cardionema ramosissimum,Sandcarpet,species,https://inaturalist-open-data.s3.amazonaws.com/photos/43382/medium.jpg,Cardionema ramosissimum
61182,47122,Thermopsis,Goldenbanners,genus,https://static.inaturalist.org/photos/29668/medium.jpg,
61191,47327,Calochortus uniflorus,Pink star-tulip,species,https://inaturalist-open-data.s3.amazonaws.com/photos/294389/medium.jpg,Calochortus uniflorus
61400,47604,Osteospermum,boneseed daisies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/170901053/medium.jpeg,
61472,55731,Spergularia macrotheca,Sticky Sand-Spurrey,species,https://inaturalist-open-data.s3.amazonaws.com/photos/24731290/medium.jpg,Spergularia macrotheca
62021,47148,Filipendula,dropworts and meadowsweets,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/250490622/medium.jpg,
62206,48797,Alcea,hollyhocks,genus,https://static.inaturalist.org/photos/153872572/medium.jpg,
62218,62219,Camassia leichtlinii,Leichtlin's Camassia,species,https://static.inaturalist.org/photos/38919809/medium.jpg,Camassia leichtlinii
62220,62219,Camassia quamash,small camas,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6447829/medium.jpeg,Camassia quamash
62227,49674,Ceanothus integerrimus,deerbrush ceanothus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/214987048/medium.jpeg,Ceanothus integerrimus
62228,49674,Ceanothus cordulatus,mountain whitethorn,species,https://inaturalist-open-data.s3.amazonaws.com/photos/162503/medium.jpg,Ceanothus cordulatus
62236,62232,Chimaphila umbellata,pipsissewa,species,https://inaturalist-open-data.s3.amazonaws.com/photos/56335220/medium.jpeg,Chimaphila umbellata
62267,47604,Balsamorhiza,balsamroots,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/30540/medium.jpg,
62308,53921,Mentzelia laevicaulis,Giant Blazingstar,species,https://inaturalist-open-data.s3.amazonaws.com/photos/177653/medium.jpg,Mentzelia laevicaulis
62695,50646,Orthocarpus cuspidatus,Toothed Owl's Clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/293663667/medium.jpg,Orthocarpus cuspidatus
63311,47327,Calochortus macrocarpus,Sagebrush Mariposa Lily,species,https://inaturalist-open-data.s3.amazonaws.com/photos/18656/medium.jpg,Calochortus macrocarpus
63552,47122,Dalea,prairie clovers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/19047/medium.jpg,
63605,48797,Fremontodendron,Flannelbushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/188626699/medium.jpeg,
63977,52377,Cercocarpus betuloides,Birchleaf Mountain Mahogany,species,https://inaturalist-open-data.s3.amazonaws.com/photos/127572967/medium.jpg,Cercocarpus betuloides
64043,49674,Ceanothus velutinus,Snowbrush Ceanothus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/112668740/medium.jpeg,Ceanothus velutinus
64204,56932,Cuscuta salina,Salt Flats Dodder,species,https://inaturalist-open-data.s3.amazonaws.com/photos/19937/medium.jpg,Cuscuta salina
64332,64192,Kickxia elatine,Sharp-leaved Fluellen,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8816411/medium.jpg,Kickxia elatine
64336,47122,Acmispon,deervetch,genus,https://static.inaturalist.org/photos/699816/medium.jpg,
67758,48699,Coriandrum,,genus,https://static.inaturalist.org/photos/43452511/medium.jpg,
67804,60457,Purshia tridentata,Antelope Bitterbrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/133190825/medium.jpeg,Purshia tridentata
68008,48699,Smyrnium,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/24104/medium.jpg,
68049,47179,Arctostaphylos uva-ursi,bearberry,species,https://static.inaturalist.org/photos/181302737/medium.jpeg,Arctostaphylos uva-ursi
68088,47574,Juniperus occidentalis,western juniper,species,https://static.inaturalist.org/photos/102448572/medium.jpg,Juniperus occidentalis
68563,47604,Cosmos,,genus,https://static.inaturalist.org/photos/18652423/medium.jpg,
70395,49340,Castilleja applegatei,wavyleaf paintbrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/160349589/medium.jpg,Castilleja applegatei
71152,49347,Phacelia corymbosa,serpentine phacelia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/199847620/medium.jpeg,Phacelia corymbosa
72012,47604,Blepharipappus,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/3864075/medium.jpg,
72157,48150,Hackelia,Stickseeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/81727718/medium.jpeg,
72203,47693,Kelloggia,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/151009/medium.jpg,
72232,51816,Melaleuca,bottlebrushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/85025893/medium.jpg,
72290,48699,Petroselinum,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2869732/medium.JPG,
72389,47604,Tagetes,marigolds,genus,https://static.inaturalist.org/photos/50221906/medium.jpeg,
75505,47179,Arctostaphylos columbiana,Columbia manzanita,species,https://inaturalist-open-data.s3.amazonaws.com/photos/814361/medium.jpg,Arctostaphylos columbiana
75509,47179,Arctostaphylos densiflora,vine hill manzanita,species,https://inaturalist-open-data.s3.amazonaws.com/photos/10803354/medium.jpg,Arctostaphylos densiflora
75537,47179,Arctostaphylos patula,greenleaf manzanita,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6337211/medium.jpg,Arctostaphylos patula
75862,68214,Boykinia major,Mountain Brookfoam,species,https://inaturalist-open-data.s3.amazonaws.com/photos/202910/medium.jpg,Boykinia major
76157,49340,Castilleja tenuis,Hairy Indian Paintbrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/151638/medium.jpg,Castilleja tenuis
76179,49674,Ceanothus impressus,Santa Barbara Ceanothus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/204678/medium.jpg,Ceanothus impressus
76192,49674,Ceanothus prostratus,Mahala mat,species,https://static.inaturalist.org/photos/206470135/medium.jpg,Ceanothus prostratus
76409,47324,Collinsia grandiflora,Giant Blue-eyed Mary,species,https://static.inaturalist.org/photos/19082966/medium.jpeg,Collinsia grandiflora
76411,47324,Collinsia linearis,narrowleaf blue-eyed Mary,species,https://inaturalist-open-data.s3.amazonaws.com/photos/195098811/medium.jpg,Collinsia linearis
76447,47193,Cornus nuttallii,Pacific Dogwood,species,https://inaturalist-open-data.s3.amazonaws.com/photos/22606935/medium.jpeg,Cornus nuttallii
76541,55425,Cucurbita pepo,American pumpkin,species,https://static.inaturalist.org/photos/43575568/medium.jpeg,Cucurbita pepo
76686,60089,Downingia yina,Cascade Calicoflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3458476/medium.jpg,Downingia yina
76860,72117,Eremogone congesta,ballhead sandwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/244725283/medium.jpg,Eremogone congesta
77156,53424,Frangula purshiana,Cascara,species,https://inaturalist-open-data.s3.amazonaws.com/photos/70995836/medium.jpg,Frangula purshiana
77469,72187,Hydrophyllum capitatum,ballhead waterleaf,species,https://inaturalist-open-data.s3.amazonaws.com/photos/112087/medium.jpg,Hydrophyllum capitatum
77470,72187,Hydrophyllum fendleri,Fendler's Waterleaf,species,https://inaturalist-open-data.s3.amazonaws.com/photos/112950/medium.jpg,Hydrophyllum fendleri
77472,72187,Hydrophyllum tenuipes,Pacific Waterleaf,species,https://static.inaturalist.org/photos/8008230/medium.jpg,Hydrophyllum tenuipes
77791,50800,Lithophragma parviflorum,smallflower woodland star,species,https://inaturalist-open-data.s3.amazonaws.com/photos/277498/medium.jpg,Lithophragma parviflorum
77792,50800,Lithophragma tenellum,slender woodland star,species,https://inaturalist-open-data.s3.amazonaws.com/photos/203160/medium.jpg,Lithophragma tenellum
77960,53145,Marah oregana,coastal manroot,species,https://static.inaturalist.org/photos/8198366/medium.jpeg,Marah oregana
78245,48626,Oenothera primiveris,desert evening-primrose,species,https://inaturalist-open-data.s3.amazonaws.com/photos/31603788/medium.jpg,Oenothera primiveris
78289,50646,Orthocarpus bracteosus,Rosy Owl's-clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/203926491/medium.jpg,Orthocarpus bracteosus
78372,49646,Pedicularis racemosa,Sickletop Lousewort,species,https://static.inaturalist.org/photos/302947846/medium.jpg,Pedicularis racemosa
78488,49347,Phacelia heterophylla,virgate scorpionweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/284105750/medium.jpeg,Phacelia heterophylla
78499,49347,Phacelia linearis,Linearleaf Phacelia,species,https://static.inaturalist.org/photos/119594837/medium.jpg,Phacelia linearis
78518,49347,Phacelia procera,Tall Phacelia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9101591/medium.jpeg,Phacelia procera
79380,49650,Toxicoscordion paniculatum,foothill deathcamas,species,https://inaturalist-open-data.s3.amazonaws.com/photos/39489862/medium.jpeg,Toxicoscordion paniculatum
79452,51086,Triteleia grandiflora,large-flowered triteleia,species,https://static.inaturalist.org/photos/76347134/medium.jpeg,Triteleia grandiflora
79477,56161,Valeriana sitchensis,Sitka valerian,species,https://inaturalist-open-data.s3.amazonaws.com/photos/456354/medium.jpg,Valeriana sitchensis
84036,51890,Hylotelephium,Live-forever,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/119448388/medium.jpg,
85314,48623,Physostegia,dragonheads and obedient plants,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/47079/medium.jpg,
85368,47122,Swainsona,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/73515585/medium.jpg,
118536,47599,Drimia,poison squills,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/65770546/medium.png,
119451,133387,Calluna,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/252997/medium.jpg,
127187,47122,Securigera,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/3677294/medium.JPG,
128204,49340,Castilleja hispida,harsh indian paintbrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/43820742/medium.jpg,Castilleja hispida
128799,47148,Aronia,chokeberries,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/190750358/medium.jpeg,
128848,53303,Tolmiea menziesii,Youth-on-Age,species,https://inaturalist-open-data.s3.amazonaws.com/photos/67836460/medium.jpg,Tolmiea menziesii
130554,83157,Hydrangea arborescens,wild hydrangea,species,https://static.inaturalist.org/photos/42530055/medium.jpeg,Hydrangea arborescens
131624,48699,Astrantia,masterwort,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/306917/medium.jpg,
133366,133368,Cotinus coggygria,Smokebush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/281020949/medium.jpg,Cotinus coggygria
139450,47122,Caragana,peashrubs,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/637288/medium.jpg,
145602,48382,Fagopyrum,,genus,https://static.inaturalist.org/photos/19301198/medium.jpg,
159696,47327,Calochortus subalpinus,subalpine mariposa lily,species,https://inaturalist-open-data.s3.amazonaws.com/photos/191923/medium.jpg,Calochortus subalpinus
159729,62219,Camassia cusickii,Cusick's Camas,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6017646/medium.jpg,Camassia cusickii
159730,62219,Camassia howellii,Howell's camas,species,https://inaturalist-open-data.s3.amazonaws.com/photos/879273/medium.jpg,Camassia howellii
160222,49340,Castilleja septentrionalis,Labrador Indian-paintbrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/81421717/medium.jpg,Castilleja septentrionalis
165493,61885,Moehringia lateriflora,bluntleaf sandwort,species,https://static.inaturalist.org/photos/41872236/medium.jpg,Moehringia lateriflora
166591,49347,Phacelia lutea,yellow phacelia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6476690/medium.jpeg,Phacelia lutea
168704,53914,Scutellaria angustifolia,Narrowleaf Skullcap,species,https://inaturalist-open-data.s3.amazonaws.com/photos/289528054/medium.jpg,Scutellaria angustifolia
169787,72400,Tonella floribunda,large-flowered tonella,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4695574/medium.jpeg,Tonella floribunda
170303,153104,Weigela florida,Old Fashioned Weigela,species,https://inaturalist-open-data.s3.amazonaws.com/photos/119710285/medium.jpeg,Weigela florida
204212,48231,Ficaria,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/115612911/medium.jpg,
205330,53145,Marah fabacea,California manroot,species,https://inaturalist-open-data.s3.amazonaws.com/photos/315143723/medium.jpeg,Marah fabacea
235283,47789,Clarkia amoena caurina,Northwestern Farewell-to-Spring,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/8884456/medium.jpg,Clarkia amoena caurina
319974,319976,Erythranthe cardinalis,scarlet monkeyflower,species,https://static.inaturalist.org/photos/223307305/medium.jpg,Erythranthe cardinalis
347733,47604,Eriophyllinae,,subtribe,https://inaturalist-open-data.s3.amazonaws.com/photos/1683170/medium.jpg,Eriophyllinae
372376,372380,Sixalix atropurpurea,Sweet scabious,species,https://inaturalist-open-data.s3.amazonaws.com/photos/70978513/medium.jpg,Sixalix atropurpurea
425377,48150,Glandora,,genus,https://static.inaturalist.org/photos/7804734/medium.jpeg,
470643,319976,Erythranthe guttata,seep monkeyflower,species,https://static.inaturalist.org/photos/1242791/medium.,Erythranthe guttata
503715,157750,Diplacus nanus,Dwarf Purple Monkeyflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/17949/medium.jpg,Diplacus nanus
537967,51287,Bellardia viscosa,Yellow Glandweed,species,https://static.inaturalist.org/photos/31449/medium.jpg,Bellardia viscosa
558819,47604,Hypochaeridinae,,subtribe,https://static.inaturalist.org/photos/211189955/medium.jpg,Hypochaeridinae
574731,47204,Brassiceae,,tribe,https://inaturalist-open-data.s3.amazonaws.com/photos/31686756/medium.jpeg,Brassiceae
590726,48626,Oenothera lindheimeri,clockweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/106545467/medium.jpg,Oenothera lindheimeri
632705,47604,Microseridinae,,subtribe,https://inaturalist-open-data.s3.amazonaws.com/photos/470630/medium.jpg,Microseridinae
738395,51611,Veronica,,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/41778846/medium.jpg,Veronica
743344,53984,Digitalis,,section,https://inaturalist-open-data.s3.amazonaws.com/photos/6308657/medium.jpeg,Digitalis
769101,48150,Adelinia,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/115399263/medium.jpg,
777190,319976,Erythranthe lewisii,Lewis' monkeyflower,species,https://static.inaturalist.org/photos/6637187/medium.jpg,Erythranthe lewisii
836863,514665,Sabulina douglasii,Douglas' stitchwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/14107428/medium.jpg,Sabulina douglasii
871980,156851,Lippia origanoides,Mexican Oregano,species,https://inaturalist-open-data.s3.amazonaws.com/photos/32470319/medium.jpeg,Lippia origanoides
895040,48623,Betonica,Betonies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/43442051/medium.jpg,
964919,47701,Geranium,Section Geranium,section,https://inaturalist-open-data.s3.amazonaws.com/photos/8416265/medium.jpeg,Geranium
999668,48039,Lobelia,Typical Lobelias,section,https://inaturalist-open-data.s3.amazonaws.com/photos/28818025/medium.jpg,Lobelia
999677,48039,Plagiobotrys,,section,https://inaturalist-open-data.s3.amazonaws.com/photos/52214204/medium.jpeg,Plagiobotrys
1023136,47758,Oxalis,,section,https://inaturalist-open-data.s3.amazonaws.com/photos/60226313/medium.jpg,Oxalis
1096206,57011,Helianthemum,,section,https://inaturalist-open-data.s3.amazonaws.com/photos/69139260/medium.jpeg,Helianthemum
1152869,49340,Castilleja collegiorum,Collegial Paintbrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/113842763/medium.jpg,Castilleja collegiorum
1237164,53453,Salix,,section,https://inaturalist-open-data.s3.amazonaws.com/photos/59393301/medium.jpeg,Salix
1441528,50791,Linaria,,section,https://static.inaturalist.org/photos/43706398/medium.jpg,Linaria
1468923,72171,Hesperochiron nanus,meadow stars,species,https://inaturalist-open-data.s3.amazonaws.com/photos/10190066/medium.jpg,Hesperochiron nanus
47203,47204,Lepidium,Pepperweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/59023843/medium.jpg,
47361,47362,Apocynum,dogbanes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11721228/medium.jpg,
47603,47604,Taraxacum,dandelions,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/106557104/medium.jpg,
47906,47362,Asclepias,milkweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/17220682/medium.jpg,
48152,48153,Cynoglossum officinale,hound's-tongue,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8222191/medium.jpg,Cynoglossum officinale
48160,47604,Centaurea,knapweeds,genus,https://static.inaturalist.org/photos/120728958/medium.jpeg,
48225,48226,Eschscholzia californica,California poppy,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1233073/medium.,Eschscholzia californica
48229,48230,Ranunculus repens,Creeping buttercup,species,https://inaturalist-open-data.s3.amazonaws.com/photos/38652836/medium.jpeg,Ranunculus repens
48243,47604,Wyethia,mule's ears,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/13836/medium.jpg,
48258,47727,Acer circinatum,Vine Maple,species,https://inaturalist-open-data.s3.amazonaws.com/photos/78597312/medium.jpeg,Acer circinatum
48349,48353,Vaccinium ovatum,Evergreen Huckleberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4845/medium.jpg,Vaccinium ovatum
48441,48442,Gaultheria shallon,salal,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1142/medium.jpg,Gaultheria shallon
48538,48539,Cytisus scoparius,Scotch Broom,species,https://inaturalist-open-data.s3.amazonaws.com/photos/39060163/medium.jpeg,Cytisus scoparius
48561,47604,Cirsium,Plume Thistles,genus,https://static.inaturalist.org/photos/59587162/medium.jpg,
48624,48623,Nepeta,catmints,genus,https://static.inaturalist.org/photos/24782442/medium.jpeg,
48628,47604,Echinacea,coneflowers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/112531814/medium.jpg,
48678,47604,Solidago,goldenrods,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/145658304/medium.jpg,
48690,47604,Liatris,blazing-stars,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/50267/medium.jpg,
48795,48798,Sidalcea malviflora,checkerbloom,species,https://inaturalist-open-data.s3.amazonaws.com/photos/962/medium.jpg,Sidalcea malviflora
48972,48382,Polygonum,knotweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/227072695/medium.jpg,
49038,47604,Hymenoxys,Rubberweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/400042/medium.jpg,
49130,49131,Myosotis scorpioides,water forget-me-not,species,https://inaturalist-open-data.s3.amazonaws.com/photos/199155526/medium.jpg,Myosotis scorpioides
49652,47204,Cardamine,Bittercresses and Toothworts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/17401/medium.jpg,
50299,47148,Fragaria,strawberries,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/56019786/medium.jpg,
50320,50321,Lathyrus vestitus,Pacific pea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2381/medium.jpg,Lathyrus vestitus
50630,47204,Erysimum,Wallflowers,genus,https://static.inaturalist.org/photos/63101390/medium.jpeg,
50644,48623,Salvia,Sages,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11963995/medium.jpg,
50710,47589,Cypripedium californicum,California Lady's Slipper,species,https://inaturalist-open-data.s3.amazonaws.com/photos/209054149/medium.jpeg,Cypripedium californicum
50790,50791,Linaria vulgaris,common toadflax,species,https://inaturalist-open-data.s3.amazonaws.com/photos/239184795/medium.jpeg,Linaria vulgaris
50876,50877,Layia platyglossa,tidy tips,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2826/medium.jpg,Layia platyglossa
50879,47604,Erigeron,fleabanes and horseweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/159218891/medium.jpeg,
50988,47604,Lasthenia,goldfields,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/261982606/medium.jpeg,
51610,51611,Veronica chamaedrys,Germander Speedwell,species,https://static.inaturalist.org/photos/133089006/medium.jpeg,Veronica chamaedrys
51769,47604,Gaillardia,Blanketflowers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2525729/medium.jpg,
51807,48245,Aquilegia vulgaris,common columbine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/120437246/medium.jpg,Aquilegia vulgaris
51822,51821,Euphorbia,spurges,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10222514/medium.jpg,
51875,51876,Trifolium pratense,Red Clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/35545444/medium.jpg,Trifolium pratense
51900,47604,Hypochaeris,Cat's-Ears,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2280301/medium.jpg,
51901,47604,Antennaria,pussytoes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/9390719/medium.jpeg,
52111,47604,Baccharis,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/63805693/medium.jpeg,
52163,47204,Cakile,Searockets,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/39469/medium.jpg,
52182,48623,Monardella,Monardellas,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/16355/medium.jpg,
52288,48150,Borago,Borages,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/34179/medium.jpg,
52471,52472,Vicia cracca,tufted vetch,species,https://static.inaturalist.org/photos/50242829/medium.jpeg,Vicia cracca
52587,47604,Silybum,,genus,https://static.inaturalist.org/photos/99604692/medium.jpeg,
52635,48623,Agastache,Hyssops,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/18601/medium.jpg,
52736,48623,Monarda,beebalms and bergamots,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/146203121/medium.jpg,
52742,48353,Vaccinium virgatum,Rabbiteye Blueberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/360304/medium.jpg,Vaccinium virgatum
52765,48623,Prunella,selfheals,genus,https://static.inaturalist.org/photos/4010443/medium.JPG,
52792,47434,Elymus,Wild Ryes and Wheatgrasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/49723/medium.jpg,
52818,47604,Achillea,yarrows,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2071495/medium.JPG,
52829,47604,Agoseris,mountain dandelion,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/90108749/medium.jpg,
52834,47604,Anaphalis,everlastings,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/4904/medium.jpg,
52842,47604,Anthemis,Chamomiles,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/174802475/medium.jpg,
52843,47604,Tripleurospermum,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/9823/medium.jpg,
52847,48699,Anthriscus,,genus,https://static.inaturalist.org/photos/39295509/medium.jpg,
52851,52852,Arnica discoidea,rayless arnica,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8872713/medium.jpeg,Arnica discoidea
52855,47604,Artemisia,wormwoods and sagebrushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/21443667/medium.jpeg,
52914,47604,Cichorium,chicories and endives,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/155613293/medium.jpeg,
52935,47604,Eupatorium,bonesets,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/24639390/medium.jpeg,
52979,47204,Capsella,Shepherd's-purses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/181055706/medium.jpeg,
52998,52999,Conium maculatum,poison hemlock,species,https://inaturalist-open-data.s3.amazonaws.com/photos/18903781/medium.jpg,Conium maculatum
53021,53022,Convolvulus arvensis,field bindweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/200854803/medium.jpg,Convolvulus arvensis
53037,47604,Iva,Marsh elders,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/31386/medium.jpg,
53052,53053,Foeniculum vulgare,fennel,species,https://static.inaturalist.org/photos/50868492/medium.jpg,Foeniculum vulgare
53075,47701,Geranium dissectum,Cut-leaved crane's-bill,species,https://static.inaturalist.org/photos/39432181/medium.jpg,Geranium dissectum
53093,47604,Helenium,sneezeweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/88727490/medium.jpg,
